feedback_id,delivery_id,rating,comment,feedback_datetime
F01021500,D2026058764,5,,26:49.6
F01021501,D2026058766,5,"Driver called ahead, super helpful.",35:34.8
F01021502,D2026058768,5,"Driver called ahead, super helpful.",58:52.0
F01021503,D2026058769,5,,48:42.6
F01021504,D2026058770,5,"Delivered ahead of schedule, very impressed.",59:33.2
F01021505,D2026058777,3,Took a bit longer than expected but arrived.,52:25.7
F01021506,D2026058780,5,"Delivered ahead of schedule, very impressed. ï¿½ï¿½ï¿",24:53.0
F01021507,D2026058783,4,No problems with the delivery.,31:57.5
F01021508,D2026058784,3,Average experience.,43:26.8
F01021509,D2026058792,5,"Smooth delivery, will use again.",40:29.1
F01021510,D2026058797,1,,20:18.0
F01021511,D2026058801,5,,16:30.0
F01021512,D2026058804,4,"Came within the window, all good.",46:05.6
F01021513,D2026058805,5,"Smooth delivery, will use again. Fast fast, shiok.",59:36.3
F01021514,D2026058807,5,"Delivered ahead of schedule, very impressed.",27:13.6
F01021515,D2026058808,5,,36:27.0
F01021516,D2026058809,4,"Came within the window, all good.",21:57.0
F01021517,D2026058811,2,Package looked roughly handled. The driver came hours after the promised time. Refrigerated parcel was not kept cold.,43:42.8
F01021518,D2026058813,5,"Excellent service, package arrived in perfect condition.",37:22.0
F01021519,D2026058814,3,,21:46.0
F01021520,D2026058821,5,Polite and professional driver.,59:08.4
F01021521,D2026058822,5,"Excellent service, package arrived in perfect condition.",48:56.7
F01021522,D2026058824,4,,00:40.7
F01021523,D2026058829,5,"On time as always, thanks!",41:00.0
F01021524,D2026058832,5,"Smooth delivery, will use again.",35:14.7
F01021525,D2026058835,4,,11:52.7
F01021526,D2026058836,5,"Great experience, no complaints.",55:10.1
F01021527,D2026058838,5,"Great experience, no complaints.",07:36.6
F01021528,D2026058840,1,Very disappointed with the service.,52:45.8
F01021529,D2026058841,4,"Driver was okay, would recommend.",41:44.1
F01021530,D2026058842,5,"Driver called ahead, super helpful. Fast fast, shiok.",42:49.6
F01021531,D2026058844,3,"Nothing special, nothing terrible.",44:48.4
F01021532,D2026058845,5,Driver was very friendly and on time.,11:01.2
F01021533,D2026058848,5,Polite and professional driver.,31:41.6
F01021534,D2026058849,5,"Driver called ahead, super helpful.",39:23.8
F01021535,D2026058851,5,"On time as always, thanks! Fast fast, shiok.",25:31.7
F01021536,D2026058853,5,"On time as always, thanks!",16:36.7
F01021537,D2026058860,5,"Driver was very friendly and on time. Fast fast, shiok.",31:07.1
F01021538,D2026058862,4,,15:59.2
F01021539,D2026058865,3,,32:13.9
F01021540,D2026058868,5,"Driver called ahead, super helpful.",05:39.9
F01021541,D2026058869,5,"Smooth delivery, will use again.",13:35.0
F01021542,D2026058878,5,"On time as always, thanks!",13:41.1
F01021543,D2026058879,5,"Great experience, no complaints.",10:56.8
F01021544,D2026058880,3,,49:43.8
F01021545,D2026058881,5,"Delivered ahead of schedule, very impressed. Driver very polite, can!",55:59.2
F01021546,D2026058884,2,"Package looked roughly handled. Late again, this is becoming a pattern.",18:46.1
F01021547,D2026058885,4,,31:59.1
F01021548,D2026058887,5,Polite and professional driver.,52:02.8
F01021549,D2026058892,4,No problems with the delivery.,38:58.4
F01021550,D2026058894,4,"Came within the window, all good.",25:44.7
F01021551,D2026058896,4,"Driver was okay, would recommend.",16:20.7
F01021552,D2026058906,4,,47:09.2
F01021553,D2026058908,5,"Excellent service, package arrived in perfect condition.",30:23.6
F01021554,D2026058916,4,Good service overall.,50:19.6
F01021555,D2026058919,3,Driver could be more friendly.,32:27.3
F01021556,D2026058920,5,"Delivered ahead of schedule, very impressed. Driver very polite, can!",40:33.3
F01021557,D2026058921,4,"Reasonable speed, package was fine.",55:28.1
F01021558,D2026058922,5,"Driver called ahead, super helpful.",51:59.1
F01021559,D2026058923,3,Service was just okay.,23:15.5
F01021560,D2026058924,1,Package arrived damaged! Very late and no notification at all.,35:30.1
F01021561,D2026058925,1,This is unacceptable. The driver came hours after the promised time.,33:34.1
F01021562,D2026058928,3,,00:36.8
F01021563,D2026058930,5,"On time as always, thanks!",29:48.5
F01021564,D2026058932,1,Driver was extremely unprofessional. Promised window was completely missed.,43:58.9
F01021565,D2026058935,4,,04:22.7
F01021566,D2026058938,4,"Came within the window, all good.",06:12.3
F01021567,D2026058939,5,"Excellent service, package arrived in perfect condition.",01:44.1
F01021568,D2026058940,3,"Nothing special, nothing terrible.",31:11.5
F01021569,D2026058942,4,"Delivery was on time, no issues.",31:31.2
F01021570,D2026058947,5,"Delivered ahead of schedule, very impressed. ï¿½ï¿½ï",27:18.5
F01021571,D2026058951,5,"Delivered ahead of schedule, very impressed.",10:42.4
F01021572,D2026058953,4,,43:50.7
F01021573,D2026058958,5,"Smooth delivery, will use again. Fast fast, shiok.",41:50.3
F01021574,D2026058960,3,,25:15.9
F01021575,D2026058961,5,"Excellent service, package arrived in perfect condition.",48:03.1
F01021576,D2026058966,3,Took a bit longer than expected but arrived.,27:06.0
F01021577,D2026058968,4,"Delivery was on time, no issues.",35:03.3
F01021578,D2026058973,5,"Smooth delivery, will use again.",39:21.5
F01021579,D2026058984,4,"Delivery was on time, no issues. ï¿½ï¿½",23:06.2
F01021580,D2026058985,4,,27:36.4
F01021581,D2026058989,4,Good service overall.,11:21.3
F01021582,D2026058990,5,"Great experience, no complaints.",29:42.7
F01021583,D2026059003,4,,03:47.4
F01021584,D2026059004,4,,26:52.4
F01021585,D2026059010,4,,39:18.7
F01021586,D2026059011,4,,56:27.4
F01021587,D2026059021,5,"Delivered ahead of schedule, very impressed.",48:20.6
F01021588,D2026059023,5,"Delivered ahead of schedule, very impressed.",55:24.1
F01021589,D2026059028,4,"Driver was okay, would recommend. ï¿½ï¿½ï¿",56:51.0
F01021590,D2026059029,5,"Delivered ahead of schedule, very impressed.",17:12.1
F01021591,D2026059030,5,,09:14.6
F01021592,D2026059034,5,Polite and professional driver.,24:49.9
F01021593,D2026059038,3,"Nothing special, nothing terrible.",59:43.3
F01021594,D2026059040,5,"Driver called ahead, super helpful.",26:42.0
F01021595,D2026059046,4,"Reasonable speed, package was fine.",45:42.3
F01021596,D2026059048,4,"Delivery was on time, no issues.",13:29.1
F01021597,D2026059050,5,"Excellent service, package arrived in perfect condition.",01:53.6
F01021598,D2026059053,3,Took a bit longer than expected but arrived.,15:06.9
F01021599,D2026059054,2,Communication was poor.,52:02.2
F01021600,D2026059055,3,,08:20.5
F01021601,D2026059059,5,"Driver called ahead, super helpful.",51:57.5
F01021602,D2026059061,4,,18:46.6
F01021603,D2026059062,5,"Smooth delivery, will use again.",33:23.9
F01021604,D2026059063,5,"Smooth delivery, will use again.",00:24.1
F01021605,D2026059064,5,"On time as always, thanks!",16:42.8
F01021606,D2026059067,4,"Driver was okay, would recommend.",08:27.4
F01021607,D2026059070,4,No problems with the delivery.,00:20.4
F01021608,D2026059071,2,"Delivery was late, no update from the driver. Promised window was completely missed.",15:13.8
F01021609,D2026059072,4,"Delivery was on time, no issues.",25:33.1
F01021610,D2026059077,5,Polite and professional driver.,11:04.3
F01021611,D2026059080,5,"Driver called ahead, super helpful.",58:05.6
F01021612,D2026059083,5,,26:08.8
F01021613,D2026059086,5,Driver was very friendly and on time.,33:41.6
F01021614,D2026059089,5,"Smooth delivery, will use again.",48:49.3
F01021615,D2026059092,4,"Driver was okay, would recommend.",09:14.4
F01021616,D2026059095,5,"Delivered ahead of schedule, very impressed.",48:06.1
F01021617,D2026059098,4,,28:24.6
F01021618,D2026059100,5,"Delivered ahead of schedule, very impressed.",10:06.1
F01021619,D2026059101,3,Average experience.,16:25.8
F01021620,D2026059103,5,"On time as always, thanks!",54:43.1
F01021621,D2026059105,2,Package looked roughly handled. Very late and no notification at all.,32:48.9
F01021622,D2026059107,4,"Delivery was on time, no issues.",25:54.8
F01021623,D2026059108,3,"Nothing special, nothing terrible.",32:23.6
F01021624,D2026059111,4,Good service overall.,03:49.7
F01021625,D2026059113,5,"Delivered ahead of schedule, very impressed.",54:29.0
F01021626,D2026059114,4,,53:56.4
F01021627,D2026059116,5,Polite and professional driver.,46:02.2
F01021628,D2026059118,3,Took a bit longer than expected but arrived.,58:34.6
F01021629,D2026059120,5,Polite and professional driver.,24:37.0
F01021630,D2026059127,4,,37:33.5
F01021631,D2026059128,4,,21:43.4
F01021632,D2026059129,5,"On time as always, thanks!",49:28.8
F01021633,D2026059133,5,,39:01.1
F01021634,D2026059134,5,"Smooth delivery, will use again.",50:25.7
F01021635,D2026059135,5,"Smooth delivery, will use again.",37:52.3
F01021636,D2026059136,5,Polite and professional driver.,39:17.9
F01021637,D2026059138,5,"Delivered ahead of schedule, very impressed.",28:48.6
F01021638,D2026059146,5,Driver was very friendly and on time.,32:22.5
F01021639,D2026059147,4,No problems with the delivery. ï¿½ï¿½ï,57:35.3
F01021640,D2026059148,5,"Delivered ahead of schedule, very impressed.",06:40.4
F01021641,D2026059149,5,,55:52.7
F01021642,D2026059151,3,,23:42.9
F01021643,D2026059152,4,"Reasonable speed, package was fine. ï¿",09:04.3
F01021644,D2026059153,3,Took a bit longer than expected but arrived.,14:22.5
F01021645,D2026059156,5,Driver was very friendly and on time.,39:16.5
F01021646,D2026059159,5,"Polite and professional driver. Smooth lah, thanks.",42:00.4
F01021647,D2026059162,5,"Great experience, no complaints.",01:50.3
F01021648,D2026059163,4,Good service overall.,37:00.0
F01021649,D2026059164,5,Polite and professional driver.,41:00.0
F01021650,D2026059166,5,"Great experience, no complaints.",23:20.3
F01021651,D2026059167,4,,35:39.1
F01021652,D2026059172,3,Delivery was acceptable.,18:54.8
F01021653,D2026059174,3,Took a bit longer than expected but arrived.,27:18.9
F01021654,D2026059175,3,Service was just okay.,35:41.3
F01021655,D2026059177,5,"Excellent service, package arrived in perfect condition.",47:15.6
F01021656,D2026059179,3,Average experience.,38:08.9
F01021657,D2026059185,,No problems with the delivery.,39:12.5
F01021658,D2026059187,4,"Reasonable speed, package was fine.",08:24.6
F01021659,D2026059192,5,"Great experience, no complaints.",55:52.6
F01021660,D2026059193,5,"Delivered ahead of schedule, very impressed.",45:40.2
F01021661,D2026059194,4,"Delivery was on time, no issues.",11:47.9
F01021662,D2026059200,5,"Smooth delivery, will use again.",11:00.7
F01021663,D2026059207,3,,27:35.6
F01021664,D2026059209,4,No problems with the delivery.,15:48.3
F01021665,D2026059210,5,"Delivered ahead of schedule, very impressed.",49:04.1
F01021666,D2026059213,3,,49:26.5
F01021667,D2026059217,3,Service was just okay.,59:58.5
F01021668,D2026059225,3,,17:05.4
F01021669,D2026059228,5,,52:02.5
F01021670,D2026059230,5,Polite and professional driver.,06:45.2
F01021671,D2026059240,4,Good service overall.,28:10.6
F01021672,D2026059243,5,"Smooth delivery, will use again.",06:22.4
F01021673,D2026059245,4,"Driver was okay, would recommend.",44:02.9
F01021674,D2026059249,5,"Great experience, no complaints.",06:23.5
F01021675,D2026059251,4,"Driver was okay, would recommend.",02:20.1
F01021676,D2026059253,5,"Great experience, no complaints.",44:57.7
F01021677,D2026059256,5,Polite and professional driver.,41:28.7
F01021678,D2026059258,5,,01:41.8
F01021679,D2026059259,5,"Delivered ahead of schedule, very impressed.",44:41.5
F01021680,D2026059263,5,"Driver called ahead, super helpful.",22:47.2
F01021681,D2026059264,5,"Great experience, no complaints.",37:25.9
F01021682,D2026059266,5,"Smooth delivery, will use again.",01:46.2
F01021683,D2026059267,5,"Excellent service, package arrived in perfect condition.",36:01.5
F01021684,D2026059268,5,"Delivered ahead of schedule, very impressed.",38:30.7
F01021685,D2026059269,5,Polite and professional driver.,42:00.8
F01021686,D2026059272,5,Driver was very friendly and on time.,42:26.7
F01021687,D2026059281,5,Polite and professional driver.,55:51.3
F01021688,D2026059283,5,"Great experience, no complaints.",38:41.7
F01021689,D2026059285,5,"Smooth delivery, will use again.",25:32.3
F01021690,D2026059286,5,"Driver called ahead, super helpful.",13:55.5
F01021691,D2026059288,5,"Great experience, no complaints.",08:25.1
F01021692,D2026059293,5,,42:00.2
F01021693,D2026059294,2,Communication was poor.,57:37.5
F01021694,D2026059297,5,"Smooth delivery, will use again.",59:35.0
F01021695,D2026059299,5,"On time as always, thanks! ï¿½ï¿½ï¿",38:07.8
F01021696,D2026059300,5,,16:12.2
F01021697,D2026059301,5,"Excellent service, package arrived in perfect condition.",19:27.1
F01021698,D2026059302,4,No problems with the delivery.,52:28.3
F01021699,D2026059303,5,Polite and professional driver.,31:40.7
F01021700,D2026059305,5,"Excellent service, package arrived in perfect condition.",20:04.5
F01021701,D2026059313,4,"Came within the window, all good.",38:49.6
F01021702,D2026059314,5,"Smooth delivery, will use again.",40:20.4
F01021703,D2026059317,1,,02:36.3
F01021704,D2026059318,5,,00:12.2
F01021705,D2026059321,5,"Driver called ahead, super helpful.",25:50.4
F01021706,D2026059323,4,"Delivery was on time, no issues.",57:45.5
F01021707,D2026059328,5,,16:38.7
F01021708,D2026059331,2,,23:14.6
F01021709,D2026059336,5,"Excellent service, package arrived in perfect condition.",33:48.7
F01021710,D2026059339,3,Took a bit longer than expected but arrived.,50:22.8
F01021711,D2026059340,5,"Excellent service, package arrived in perfect condition.",51:50.6
F01021712,D2026059343,4,"Came within the window, all good.",06:16.1
F01021713,D2026059345,5,"Driver called ahead, super helpful.",49:18.0
F01021714,D2026059347,5,"Driver called ahead, super helpful.",47:52.3
F01021715,D2026059348,5,"Smooth delivery, will use again.",10:17.2
F01021716,D2026059349,2,"Delivery was late, no update from the driver. Very late and no notification at all. Cold-chain item arrived warm.",09:58.9
F01021717,D2026059351,4,No problems with the delivery.,00:03.4
F01021718,D2026059355,4,Good service overall.,06:18.9
F01021719,D2026059356,5,"Smooth delivery, will use again.",21:27.0
F01021720,D2026059359,5,"Driver was very friendly and on time. Driver very polite, can!",50:18.2
F01021721,D2026059360,1,"Package arrived damaged! Late again, this is becoming a pattern.",25:33.7
F01021722,D2026059361,5,"Driver was very friendly and on time. Driver very polite, can!",20:29.4
F01021723,D2026059364,5,"Excellent service, package arrived in perfect condition.",14:07.3
F01021724,D2026059365,4,"Delivery was on time, no issues.",47:40.4
F01021725,D2026059366,4,,29:32.4
F01021726,D2026059367,5,"Delivered ahead of schedule, very impressed.",14:29.8
F01021727,D2026059369,4,Good service overall.,57:07.0
F01021728,D2026059370,5,"Driver called ahead, super helpful.",25:42.2
F01021729,D2026059371,4,"Delivery was on time, no issues.",23:02.5
F01021730,D2026059377,5,Driver was very friendly and on time.,03:24.8
F01021731,D2026059378,5,"Smooth delivery, will use again. Smooth lah, thanks.",57:05.4
F01021732,D2026059380,5,"Delivered ahead of schedule, very impressed.",19:49.9
F01021733,D2026059381,5,"Excellent service, package arrived in perfect condition.",41:58.1
F01021734,D2026059384,5,"Smooth delivery, will use again.",46:00.1
F01021735,D2026059385,4,No problems with the delivery.,49:48.0
F01021736,D2026059386,5,Driver was very friendly and on time. ï¿½ï¿½ï¿,48:02.3
F01021737,D2026059387,4,"Reasonable speed, package was fine.",31:06.4
F01021738,D2026059389,5,"Smooth delivery, will use again.",28:30.1
F01021739,D2026059391,5,"Driver called ahead, super helpful.",24:08.5
F01021740,D2026059392,5,"Driver called ahead, super helpful.",15:57.6
F01021741,D2026059394,1,,44:38.0
F01021742,D2026059399,5,"Driver called ahead, super helpful.",47:14.5
F01021743,D2026059400,5,"Smooth delivery, will use again.",42:47.3
F01021744,D2026059403,4,"Driver was okay, would recommend.",01:58.4
